,lt_x,lt_y,rb_x,rb_y,target_norm
9269,18897662.84,20369238.64,19197924.16,20542466.36,9.09296340216e+11
9270,18897632.84,20369298.64,19197894.16,20542526.36,9.09296340216e+11
9271,18897592.84,20369248.64,19197854.16,20542476.36,9.09296340216e+11
9272,18897642.84,20369328.64,19197904.16,20542556.36,9.09296340216e+11
9273,18897652.84,20369268.64,19197914.16,20542496.36,9.09296340216e+11
9274,18897642.84,20369258.64,19197904.16,20542486.36,9.09296340216e+11
9275,18897612.84,20369268.64,19197874.16,20542496.36,9.09296340216e+11
9276,18897652.84,20369298.64,19197914.16,20542526.36,9.09296340216e+11
9277,18897642.84,20369308.64,19197904.16,20542536.36,9.09296340216e+11
9278,18897662.84,20369298.64,19197924.16,20542526.36,9.09296340216e+11
9279,18897652.84,20369248.64,19197914.16,20542476.36,9.09296340216e+11
9280,18897652.84,20369318.64,19197914.16,20542546.36,9.09296340216e+11
9281,18897642.84,20369268.64,19197904.16,20542496.36,9.09296340216e+11
9282,18897642.84,20369248.64,19197904.16,20542476.36,9.09296340216e+11
9283,18878155.6028,20419870.7494,19217251.3972,20491834.2506,9.08560139949e+11
9284,18878145.6028,20419870.7494,19217241.3972,20491834.2506,9.08560139949e+11
9285,18890103.2593,20404691.6809,19205483.7407,20507053.3191,9.0645364046e+11
9286,18890073.2593,20404681.6809,19205453.7407,20507043.3191,9.0645364046e+11
9287,18890003.2593,20404741.6809,19205383.7407,20507103.3191,9.0645364046e+11
9288,18890003.2593,20404691.6809,19205383.7407,20507053.3191,9.0645364046e+11
9289,18890013.2593,20404741.6809,19205393.7407,20507103.3191,9.0645364046e+11
9290,18890093.2593,20404681.6809,19205473.7407,20507043.3191,9.0645364046e+11
9291,18890053.2593,20404691.6809,19205433.7407,20507053.3191,9.0645364046e+11
9292,18890053.2593,20404711.6809,19205433.7407,20507073.3191,9.0645364046e+11
9293,18890023.2593,20404701.6809,19205403.7407,20507063.3191,9.0645364046e+11
9294,18890033.2593,20404701.6809,19205413.7407,20507063.3191,9.0645364046e+11
9295,18890003.2593,20404711.6809,19205383.7407,20507073.3191,9.0645364046e+11
9296,18890073.2593,20404711.6809,19205453.7407,20507073.3191,9.0645364046e+11
9297,18890093.2593,20404671.6809,19205473.7407,20507033.3191,9.0645364046e+11
9298,18890003.2593,20404731.6809,19205383.7407,20507093.3191,9.0645364046e+11
9299,18890073.2593,20404721.6809,19205453.7407,20507083.3191,9.0645364046e+11
9300,18890013.2593,20404751.6809,19205393.7407,20507113.3191,9.0645364046e+11
9301,18890073.2593,20404731.6809,19205453.7407,20507093.3191,9.0645364046e+11
9302,18890043.2593,20404721.6809,19205423.7407,20507083.3191,9.0645364046e+11
9303,18890023.2593,20404731.6809,19205403.7407,20507093.3191,9.0645364046e+11
9304,18890043.2593,20404681.6809,19205423.7407,20507043.3191,9.0645364046e+11
9305,18890033.2593,20404741.6809,19205413.7407,20507103.3191,9.0645364046e+11
9306,18890043.2593,20404701.6809,19205423.7407,20507063.3191,9.0645364046e+11
9307,18890063.2593,20404691.6809,19205443.7407,20507053.3191,9.0645364046e+11
9308,18890013.2593,20404731.6809,19205393.7407,20507093.3191,9.0645364046e+11
9309,18890003.2593,20404671.6809,19205383.7407,20507033.3191,9.0645364046e+11
9310,18890103.2593,20404681.6809,19205483.7407,20507043.3191,9.0645364046e+11
9311,18890063.2593,20404711.6809,19205443.7407,20507073.3191,9.0645364046e+11
9312,18890033.2593,20404671.6809,19205413.7407,20507033.3191,9.0645364046e+11
9313,18890083.2593,20404731.6809,19205463.7407,20507093.3191,9.0645364046e+11
9314,18890083.2593,20404741.6809,19205463.7407,20507103.3191,9.0645364046e+11
9315,18890023.2593,20404671.6809,19205403.7407,20507033.3191,9.0645364046e+11
9316,18890103.2593,20404721.6809,19205483.7407,20507083.3191,9.0645364046e+11
9317,18890083.2593,20404691.6809,19205463.7407,20507053.3191,9.0645364046e+11
9318,18890013.2593,20404671.6809,19205393.7407,20507033.3191,9.0645364046e+11
9319,18890053.2593,20404701.6809,19205433.7407,20507063.3191,9.0645364046e+11
9320,18890063.2593,20404741.6809,19205443.7407,20507103.3191,9.0645364046e+11
9321,18890023.2593,20404711.6809,19205403.7407,20507073.3191,9.0645364046e+11
9322,18890053.2593,20404671.6809,19205433.7407,20507033.3191,9.0645364046e+11
9323,18890023.2593,20404681.6809,19205403.7407,20507043.3191,9.0645364046e+11
9324,18890083.2593,20404671.6809,19205463.7407,20507033.3191,9.0645364046e+11
9325,18890043.2593,20404691.6809,19205423.7407,20507053.3191,9.0645364046e+11
9326,18890103.2593,20404671.6809,19205483.7407,20507033.3191,9.0645364046e+11
9327,18890063.2593,20404701.6809,19205443.7407,20507063.3191,9.0645364046e+11
9328,18890053.2593,20404741.6809,19205433.7407,20507103.3191,9.0645364046e+11
9329,18890063.2593,20404681.6809,19205443.7407,20507043.3191,9.0645364046e+11
9330,18890033.2593,20404711.6809,19205413.7407,20507073.3191,9.0645364046e+11
9331,18890013.2593,20404691.6809,19205393.7407,20507053.3191,9.0645364046e+11
9332,18890013.2593,20404711.6809,19205393.7407,20507073.3191,9.0645364046e+11
9333,18890083.2593,20404711.6809,19205463.7407,20507073.3191,9.0645364046e+11
9334,18890093.2593,20404721.6809,19205473.7407,20507083.3191,9.0645364046e+11
9335,18890073.2593,20404741.6809,19205453.7407,20507103.3191,9.0645364046e+11
9336,18890093.2593,20404711.6809,19205473.7407,20507073.3191,9.0645364046e+11
9337,18890033.2593,20404731.6809,19205413.7407,20507093.3191,9.0645364046e+11
9338,18890093.2593,20404701.6809,19205473.7407,20507063.3191,9.0645364046e+11
9339,18890003.2593,20404721.6809,19205383.7407,20507083.3191,9.0645364046e+11
9340,18890013.2593,20404681.6809,19205393.7407,20507043.3191,9.0645364046e+11
9341,18890003.2593,20404751.6809,19205383.7407,20507113.3191,9.0645364046e+11
9342,18890043.2593,20404711.6809,19205423.7407,20507073.3191,9.0645364046e+11
9343,18890053.2593,20404731.6809,19205433.7407,20507093.3191,9.0645364046e+11
9344,18890093.2593,20404691.6809,19205473.7407,20507053.3191,9.0645364046e+11
9345,18890033.2593,20404681.6809,19205413.7407,20507043.3191,9.0645364046e+11
9346,18890063.2593,20404671.6809,19205443.7407,20507033.3191,9.0645364046e+11
9347,18890013.2593,20404721.6809,19205393.7407,20507083.3191,9.0645364046e+11
9348,18890093.2593,20404731.6809,19205473.7407,20507093.3191,9.0645364046e+11
9349,18890063.2593,20404731.6809,19205443.7407,20507093.3191,9.0645364046e+11
9350,18890023.2593,20404721.6809,19205403.7407,20507083.3191,9.0645364046e+11
9351,18890083.2593,20404681.6809,19205463.7407,20507043.3191,9.0645364046e+11
9352,18890043.2593,20404731.6809,19205423.7407,20507093.3191,9.0645364046e+11
9353,18890093.2593,20404741.6809,19205473.7407,20507103.3191,9.0645364046e+11
9354,18890023.2593,20404691.6809,19205403.7407,20507053.3191,9.0645364046e+11
9355,18890063.2593,20404721.6809,19205443.7407,20507083.3191,9.0645364046e+11
9356,18890043.2593,20404741.6809,19205423.7407,20507103.3191,9.0645364046e+11
9357,18890043.2593,20404671.6809,19205423.7407,20507033.3191,9.0645364046e+11
9358,18890103.2593,20404711.6809,19205483.7407,20507073.3191,9.0645364046e+11
9359,18890033.2593,20404721.6809,19205413.7407,20507083.3191,9.0645364046e+11
9360,18890073.2593,20404671.6809,19205453.7407,20507033.3191,9.0645364046e+11
